RAW Data Report
Branch:TST(HHT)
Start datetime:2020-09-01T17:15:25
End datetime:2020-09-06T17:15:25
Counter Type:ALL
Ticket,Type,No.,Branch,Counter Type,Step,Start Time,Start by,Call Time,Call by,Process Time,Process by,Done Time,Done by,No Show Time,No Show by,Void Time,Void by,Waiting Time (s),Walking time (s),Process time (s),Total time (s)
DA081,DA,081,HHT,c,1,2020-09-05 12:41:47,1498468,2020-09-05 12:42:40,1498468,2020-09-05 12:42:41,1498468,2020-09-05 12:42:42,1498468,None,None,None,None,53,1,1,55
DA082,DA,082,HHT,c,1,2020-09-05 12:43:41,1456755,2020-09-05 12:44:43,1456755,None,1456755,None,1456755,None,None,None,None,62,None,None,None
DA083,DA,083,HHT,c,1,2020-09-05 12:43:59,1498468,2020-09-05 12:45:13,1498468,2020-09-05 12:45:19,1498468,2020-09-05 12:45:20,1498468,None,None,None,None,74,6,1,81
DA084,DA,084,HHT,c,1,2020-09-05 12:45:45,1456755,2020-09-05 12:46:47,1456755,None,1456755,None,1456755,None,None,None,None,62,None,None,None
FA001,FA,001,HHT,c,1,2020-09-05 12:46:02,101002,2020-09-05 12:46:02,101002,2020-09-05 13:02:34,101002,2020-09-05 13:02:36,101002,None,None,None,None,0,992,2,994
DA085,DA,085,HHT,c,1,2020-09-05 12:50:06,1498468,2020-09-05 12:50:39,1498468,2020-09-05 12:50:50,1498468,2020-09-05 12:56:09,1498468,None,None,None,None,33,11,319,363
DA086,DA,086,HHT,c,1,2020-09-05 12:51:36,1456755,2020-09-05 12:52:31,1456755,2020-09-05 12:55:22,1456755,2020-09-05 12:55:24,1456755,None,None,None,None,55,171,2,228
DA087,DA,087,HHT,c,1,2020-09-05 12:51:46,1456755,2020-09-05 12:55:24,1456755,2020-09-05 12:55:30,1456755,2020-09-05 12:59:07,1456755,None,None,None,None,218,6,217,441
DA088,DA,088,HHT,c,1,2020-09-05 12:52:28,1498468,2020-09-05 12:56:09,1498468,2020-09-05 12:56:14,1498468,2020-09-05 12:56:14,1498468,None,None,None,None,221,5,0,226
DA089,DA,089,HHT,c,1,2020-09-05 12:53:37,1290675,2020-09-05 12:57:25,1290675,2020-09-05 12:57:37,1290675,2020-09-05 12:59:23,1290675,None,None,None,None,228,12,106,346
DA090,DA,090,HHT,c,1,2020-09-05 12:55:13,1691278,2020-09-05 12:57:46,1691278,None,1691278,None,1691278,None,None,None,None,153,None,None,None
DA091,DA,091,HHT,c,1,2020-09-05 12:55:22,1456755,2020-09-05 12:59:08,1456755,2020-09-05 12:59:23,1456755,2020-09-05 13:01:42,1456755,None,None,None,None,226,15,139,380
DA092,DA,092,HHT,c,1,2020-09-05 12:56:02,1498468,2020-09-05 12:59:09,1498468,2020-09-05 12:59:31,1498468,2020-09-05 13:21:43,1498468,None,None,None,None,187,22,1332,1541
AB004,AB,004,HHT,c,1,2020-09-05 12:56:45,1691278,2020-09-05 12:59:59,1691278,None,1691278,None,1691278,None,None,None,None,194,None,None,None
DA093,DA,093,HHT,c,1,2020-09-05 12:56:54,1290675,2020-09-05 12:59:23,1290675,2020-09-05 12:59:44,1290675,2020-09-05 13:08:31,1290675,None,None,None,None,149,21,527,697
DA094,DA,094,HHT,c,1,2020-09-05 12:58:34,1456755,2020-09-05 13:01:43,1456755,2020-09-05 13:01:58,1456755,2020-09-05 13:04:14,1456755,None,None,None,None,189,15,136,340
DA096,DA,096,HHT,c,1,2020-09-05 13:01:10,1456755,2020-09-05 13:04:14,1456755,2020-09-05 13:04:24,1456755,2020-09-05 13:08:23,1456755,None,None,None,None,184,10,239,433
DA100,DA,100,HHT,c,1,2020-09-05 13:07:40,1461565,2020-09-05 13:16:35,1461565,2020-09-05 13:16:58,1461565,2020-09-05 13:18:34,1461565,None,None,None,None,535,23,96,654
DA101,DA,101,HHT,c,1,2020-09-05 13:08:33,1456755,2020-09-05 13:16:43,1456755,2020-09-05 13:17:00,1456755,2020-09-05 13:19:03,1456755,None,None,None,None,490,17,123,630
DB010,DB,010,HHT,c,1,2020-09-05 13:09:52,1461565,2020-09-05 13:18:34,1461565,2020-09-05 13:21:57,1461565,2020-09-05 13:21:57,1461565,None,None,None,None,522,203,0,725
DA102,DA,102,HHT,c,1,2020-09-05 13:13:34,1456755,2020-09-05 13:19:03,1456755,2020-09-05 13:20:57,1456755,2020-09-05 13:20:59,1456755,None,None,None,None,329,114,2,445
DB011,DB,011,HHT,c,1,2020-09-05 13:14:20,1456755,2020-09-05 13:20:59,1456755,2020-09-05 13:21:01,1456755,2020-09-05 13:41:03,1456755,None,None,None,None,399,2,1202,1603
DA103,DA,103,HHT,c,1,2020-09-05 13:14:33,1498468,2020-09-05 13:21:43,1498468,2020-09-05 13:21:54,1498468,2020-09-05 13:21:54,1498468,None,None,None,None,430,11,0,441
DA104,DA,104,HHT,c,1,2020-09-05 13:16:01,1461565,2020-09-05 13:21:57,1461565,2020-09-05 13:22:16,1461565,2020-09-05 13:56:14,1461565,None,None,None,None,356,19,2038,2413
DA105,DA,105,HHT,c,1,2020-09-05 13:16:53,1498468,2020-09-05 13:26:03,1498468,2020-09-05 13:26:08,1498468,2020-09-05 13:28:24,1498468,None,None,None,None,550,5,136,691
DB012,DB,012,HHT,c,1,2020-09-05 13:17:44,1498468,2020-09-05 13:28:24,1498468,2020-09-05 13:28:29,1498468,2020-09-05 13:28:30,1498468,None,None,None,None,640,5,1,646
DB013,DB,013,HHT,c,1,2020-09-05 13:19:13,1691278,2020-09-05 13:34:18,1691278,None,1691278,None,1691278,None,None,None,None,905,None,None,None
DA107,DA,107,HHT,c,1,2020-09-05 13:23:39,1691278,2020-09-05 13:36:42,1691278,None,1691278,None,1691278,None,None,None,None,783,None,None,None
DA111,DA,111,HHT,c,1,2020-09-05 13:36:22,1456755,2020-09-05 13:41:59,1456755,2020-09-05 13:46:31,1456755,2020-09-05 13:46:37,1456755,None,None,None,None,337,272,6,615
DA113,DA,113,HHT,c,1,2020-09-05 13:38:45,1691278,2020-09-05 13:45:46,1691278,None,1691278,None,1691278,None,None,None,None,421,None,None,None
AB005,AB,005,HHT,c,1,2020-09-05 13:40:37,1691278,2020-09-05 13:47:38,1691278,None,1691278,None,1691278,None,None,None,None,421,None,None,None
DA114,DA,114,HHT,c,1,2020-09-05 13:40:44,1456755,2020-09-05 13:46:37,1456755,None,1456755,None,1456755,None,None,None,None,353,None,None,None
DA115,DA,115,HHT,c,1,2020-09-05 13:42:13,1456755,2020-09-05 13:49:22,1456755,2020-09-05 13:49:26,1456755,2020-09-05 13:56:59,1456755,None,None,None,None,429,4,453,886
DA116,DA,116,HHT,c,1,2020-09-05 13:42:21,1461565,2020-09-05 13:56:15,1461565,2020-09-05 13:57:05,1461565,2020-09-05 14:02:50,1461565,None,None,None,None,834,50,345,1229
DA117,DA,117,HHT,c,1,2020-09-05 13:43:22,1456755,2020-09-05 13:56:59,1456755,2020-09-05 13:57:56,1456755,2020-09-05 14:04:53,1456755,None,None,None,None,817,57,417,1291
DA118,DA,118,HHT,c,1,2020-09-05 13:44:14,1691278,2020-09-05 13:58:23,1691278,None,1691278,None,1691278,None,None,None,None,849,None,None,None
DB015,DB,015,HHT,c,1,2020-09-05 13:45:46,DB001,2020-09-05 13:56:09,DB001,2020-09-05 13:59:09,DB001,2020-09-05 13:59:10,DB001,None,None,None,None,623,180,1,804
DB016,DB,016,HHT,c,1,2020-09-05 13:45:54,DB001,2020-09-05 13:59:10,DB001,2020-09-05 13:59:46,DB001,2020-09-05 13:59:49,DB001,None,None,None,None,796,36,3,835
DB017,DB,017,HHT,c,1,2020-09-05 13:46:14,DB001,2020-09-05 13:59:49,DB001,2020-09-05 14:04:17,DB001,2020-09-05 14:04:25,DB001,None,None,None,None,815,268,8,1091
DB018,DB,018,HHT,c,1,2020-09-05 13:46:22,1461565,2020-09-05 14:02:51,1461565,2020-09-05 14:03:36,1461565,2020-09-05 14:05:55,1461565,None,None,None,None,989,45,139,1173
DB019,DB,019,HHT,c,1,2020-09-05 13:46:29,DB001,2020-09-05 14:04:26,DB001,2020-09-05 14:08:40,DB001,2020-09-05 14:08:44,DB001,None,None,None,None,1077,254,4,1335
DA120,DA,120,HHT,c,1,2020-09-05 13:47:01,1456755,2020-09-05 14:04:53,1456755,2020-09-05 14:05:18,1456755,2020-09-05 14:07:15,1456755,None,None,None,None,1072,25,117,1214
FB002,FB,002,HHT,c,1,2020-09-05 13:47:51,101003,2020-09-05 13:47:51,101003,2020-09-05 13:56:20,101003,2020-09-05 13:56:20,101003,None,None,None,None,0,509,0,509
DA121,DA,121,HHT,c,1,2020-09-05 13:48:27,1461565,2020-09-05 14:05:55,1461565,2020-09-05 14:06:09,1461565,2020-09-05 14:08:30,1461565,None,None,None,None,1048,14,141,1203
DA122,DA,122,HHT,c,1,2020-09-05 13:48:37,1691278,2020-09-05 14:06:43,1691278,None,1691278,None,1691278,None,None,None,None,1086,None,None,None
DA123,DA,123,HHT,c,1,2020-09-05 13:49:01,1456755,2020-09-05 14:07:16,1456755,2020-09-05 14:07:53,1456755,2020-09-05 14:12:12,1456755,None,None,None,None,1095,37,259,1391
DA125,DA,125,HHT,c,1,2020-09-05 13:50:16,1461565,2020-09-05 14:08:30,1461565,2020-09-05 14:09:00,1461565,2020-09-05 14:12:11,1461565,None,None,None,None,1094,30,191,1315
FB003,FB,003,HHT,c,1,2020-09-05 13:59:23,101003,2020-09-05 13:59:23,101003,2020-09-05 14:06:13,101003,2020-09-05 14:06:13,101003,None,None,None,None,0,410,0,410
DB020,DB,020,HHT,c,1,2020-09-05 14:00:17,DB001,2020-09-05 14:08:44,DB001,2020-09-05 14:12:35,DB001,2020-09-05 14:12:35,DB001,None,None,None,None,507,231,0,738
DA127,DA,127,HHT,c,1,2020-09-05 14:00:41,1461565,2020-09-05 14:12:11,1461565,2020-09-05 14:12:39,1461565,2020-09-05 14:21:15,1461565,None,None,None,None,690,28,516,1234
DB021,DB,021,HHT,c,1,2020-09-05 14:01:06,1456755,2020-09-05 14:13:00,1456755,2020-09-05 14:17:08,1456755,2020-09-05 14:17:10,1456755,None,None,None,None,714,248,2,964
FB004,FB,004,HHT,c,1,2020-09-05 14:02:09,101003,2020-09-05 14:06:14,101003,2020-09-05 14:07:22,101003,2020-09-05 14:07:23,101003,None,None,None,None,245,68,1,314
DA129,DA,129,HHT,c,1,2020-09-05 14:03:06,1456755,2020-09-05 14:17:10,1456755,2020-09-05 14:38:50,1456755,2020-09-05 14:40:57,1456755,None,None,None,None,844,1300,127,2271
DA131,DA,131,HHT,c,1,2020-09-05 14:04:22,1466655,2020-09-05 14:20:25,1466655,2020-09-05 14:20:29,1466655,2020-09-05 14:23:50,1466655,None,None,None,None,963,4,201,1168
DA132,DA,132,HHT,c,1,2020-09-05 14:05:17,1461565,2020-09-05 14:21:16,1461565,2020-09-05 14:21:49,1461565,2020-09-05 14:23:53,1461565,None,None,None,None,959,33,124,1116
DA134,DA,134,HHT,c,1,2020-09-05 14:06:14,1691278,2020-09-05 14:22:11,1691278,2020-09-05 14:22:15,1691278,2020-09-05 14:25:43,1691278,None,None,None,None,957,4,208,1169
DA135,DA,135,HHT,c,1,2020-09-05 14:07:21,1461565,2020-09-05 14:23:53,1461565,2020-09-05 14:24:26,1461565,2020-09-05 14:27:01,1461565,None,None,None,None,992,33,155,1180
DA136,DA,136,HHT,c,1,2020-09-05 14:08:10,1466655,2020-09-05 14:24:17,1466655,2020-09-05 14:24:30,1466655,2020-09-05 14:30:22,1466655,None,None,None,None,967,13,352,1332
DA137,DA,137,HHT,c,1,2020-09-05 14:08:34,1691278,2020-09-05 14:25:44,1691278,None,1691278,None,1691278,None,None,None,None,1030,None,None,None
DA138,DA,138,HHT,c,1,2020-09-05 14:09:19,1461565,2020-09-05 14:27:02,1461565,2020-09-05 14:27:17,1461565,2020-09-05 14:27:18,1461565,None,None,None,None,1063,15,1,1079
DA139,DA,139,HHT,c,1,2020-09-05 14:09:33,1461565,2020-09-05 14:27:19,1461565,2020-09-05 14:27:48,1461565,2020-09-05 14:29:59,1461565,None,None,None,None,1066,29,131,1226
DA141,DA,141,HHT,c,1,2020-09-05 14:10:58,1498468,2020-09-05 14:28:49,1498468,2020-09-05 14:29:02,1498468,2020-09-05 14:30:41,1498468,None,None,None,None,1071,13,99,1183
DB022,DB,022,HHT,c,1,2020-09-05 14:12:33,DB001,2020-09-05 14:17:03,DB001,2020-09-05 14:20:00,DB001,2020-09-05 14:20:00,DB001,None,None,None,None,270,177,0,447
DA143,DA,143,HHT,c,1,2020-09-05 14:14:36,1461565,2020-09-05 14:29:59,1461565,2020-09-05 14:30:12,1461565,2020-09-05 14:35:30,1461565,None,None,None,None,923,13,318,1254
DA144,DA,144,HHT,c,1,2020-09-05 14:17:31,1466655,2020-09-05 14:30:23,1466655,2020-09-05 14:30:31,1466655,2020-09-05 14:53:12,1466655,None,None,None,None,772,8,1361,2141
FB005,FB,005,HHT,c,1,2020-09-05 14:17:54,101003,2020-09-05 14:17:55,101003,2020-09-05 14:34:48,101003,2020-09-05 14:34:49,101003,None,None,None,None,1,1013,1,1015
AA012,AA,012,HHT,c,1,2020-09-05 14:18:16,1691278,2020-09-05 14:31:48,1691278,2020-09-05 15:46:57,1691278,2020-09-05 15:46:58,1691278,None,None,None,None,812,4509,1,5322
DA145,DA,145,HHT,c,1,2020-09-05 14:19:25,1498468,2020-09-05 14:30:41,1498468,2020-09-05 14:30:46,1498468,2020-09-05 14:30:50,1498468,None,None,None,None,676,5,4,685
DA146,DA,146,HHT,c,1,2020-09-05 14:21:34,1498468,2020-09-05 14:32:27,1498468,2020-09-05 14:32:29,1498468,2020-09-05 14:32:30,1498468,None,None,None,None,653,2,1,656
DA147,DA,147,HHT,c,1,2020-09-05 14:22:21,1461565,2020-09-05 14:35:31,1461565,2020-09-05 14:35:37,1461565,2020-09-05 14:35:38,1461565,None,None,None,None,790,6,1,797
DA148,DA,148,HHT,c,1,2020-09-05 14:25:43,1461565,2020-09-05 14:35:38,1461565,2020-09-05 14:36:07,1461565,2020-09-05 14:44:54,1461565,None,None,None,None,595,29,527,1151
DB023,DB,023,HHT,c,1,2020-09-05 14:26:20,DB001,2020-09-05 14:28:43,DB001,2020-09-05 14:31:39,DB001,2020-09-05 14:31:39,DB001,None,None,None,None,143,176,0,319
DA149,DA,149,HHT,c,1,2020-09-05 14:27:08,1498468,2020-09-05 14:38:11,1498468,2020-09-05 14:38:15,1498468,2020-09-05 14:38:16,1498468,None,None,None,None,663,4,1,668
DB024,DB,024,HHT,c,1,2020-09-05 14:27:20,DB001,2020-09-05 14:31:40,DB001,2020-09-05 14:33:45,DB001,2020-09-05 14:33:45,DB001,None,None,None,None,260,125,0,385
DA150,DA,150,HHT,c,1,2020-09-05 14:30:41,1498468,2020-09-05 14:38:16,1498468,2020-09-05 14:38:17,1498468,2020-09-05 14:38:18,1498468,None,None,None,None,455,1,1,457
DB025,DB,025,HHT,c,1,2020-09-05 14:32:34,DB001,2020-09-05 14:37:28,DB001,2020-09-05 14:44:48,DB001,2020-09-05 14:44:48,DB001,None,None,None,None,294,440,0,734
DA151,DA,151,HHT,c,1,2020-09-05 14:32:46,1498468,2020-09-05 14:38:18,1498468,2020-09-05 14:38:22,1498468,2020-09-05 14:42:02,1498468,None,None,None,None,332,4,220,556
DA152,DA,152,HHT,c,1,2020-09-05 14:33:01,1456755,2020-09-05 14:40:57,1456755,2020-09-05 14:40:58,1456755,2020-09-05 14:40:59,1456755,None,None,None,None,476,1,1,478
DA153,DA,153,HHT,c,1,2020-09-05 14:34:12,1498468,2020-09-05 14:42:03,1498468,2020-09-05 14:42:20,1498468,2020-09-05 14:46:31,1498468,None,None,None,None,471,17,251,739
DB026,DB,026,HHT,c,1,2020-09-05 14:35:23,1290675,2020-09-05 14:43:55,1290675,2020-09-05 14:44:02,1290675,2020-09-05 14:45:57,1290675,None,None,None,None,512,7,115,634
DA154,DA,154,HHT,c,1,2020-09-05 14:36:18,1461565,2020-09-05 14:44:54,1461565,2020-09-05 14:45:18,1461565,2020-09-05 14:47:09,1461565,None,None,None,None,516,24,111,651
AA013,AA,013,HHT,c,1,2020-09-05 14:36:36,1461565,2020-09-05 14:47:09,1461565,2020-09-05 14:47:44,1461565,2020-09-05 15:17:12,1461565,None,None,None,None,633,35,1768,2436
DA156,DA,156,HHT,c,1,2020-09-05 14:39:10,1290675,2020-09-05 14:45:58,1290675,2020-09-05 14:46:06,1290675,2020-09-05 14:51:09,1290675,None,None,None,None,408,8,303,719
DA157,DA,157,HHT,c,1,2020-09-05 14:42:27,1498468,2020-09-05 14:46:31,1498468,2020-09-05 14:46:35,1498468,2020-09-05 14:46:36,1498468,None,None,None,None,244,4,1,249
DA158,DA,158,HHT,c,1,2020-09-05 14:44:49,1498468,2020-09-05 14:50:18,1498468,2020-09-05 14:51:55,1498468,2020-09-05 14:51:56,1498468,None,None,None,None,329,97,1,427
DA159,DA,159,HHT,c,1,2020-09-05 14:45:57,1290675,2020-09-05 14:51:09,1290675,2020-09-05 14:51:15,1290675,2020-09-05 14:53:12,1290675,None,None,None,None,312,6,117,435
DA160,DA,160,HHT,c,1,2020-09-05 14:46:54,1498468,2020-09-05 14:51:56,1498468,2020-09-05 14:52:08,1498468,2020-09-05 14:54:56,1498468,None,None,None,None,302,12,168,482
DA161,DA,161,HHT,c,1,2020-09-05 14:47:43,1290675,2020-09-05 14:53:13,1290675,2020-09-05 14:53:21,1290675,2020-09-05 14:58:46,1290675,None,None,None,None,330,8,325,663
DB028,DB,028,HHT,c,1,2020-09-05 14:47:55,1466655,2020-09-05 14:54:30,1466655,2020-09-05 14:54:57,1466655,2020-09-05 14:58:06,1466655,None,None,None,None,395,27,189,611
DA162,DA,162,HHT,c,1,2020-09-05 14:48:09,1498468,2020-09-05 14:54:56,1498468,2020-09-05 14:55:08,1498468,2020-09-05 14:57:37,1498468,None,None,None,None,407,12,149,568
AA014,AA,014,HHT,c,1,2020-09-05 14:48:47,1466655,2020-09-05 15:02:26,1466655,2020-09-05 15:02:49,1466655,2020-09-05 15:06:06,1466655,None,None,None,None,819,23,197,1039
DB029,DB,029,HHT,c,1,2020-09-05 14:53:14,DB001,2020-09-05 14:54:49,DB001,2020-09-05 14:56:41,DB001,2020-09-05 14:56:45,DB001,None,None,None,None,95,112,4,211
DA164,DA,164,HHT,c,1,2020-09-05 14:53:56,1498468,2020-09-05 14:57:37,1498468,2020-09-05 14:57:51,1498468,2020-09-05 14:59:54,1498468,None,None,None,None,221,14,123,358
DA165,DA,165,HHT,c,1,2020-09-05 14:54:11,1290675,2020-09-05 14:58:47,1290675,2020-09-05 14:58:58,1290675,2020-09-05 15:00:59,1290675,None,None,None,None,276,11,121,408
DA166,DA,166,HHT,c,1,2020-09-05 14:54:22,1498468,2020-09-05 14:59:54,1498468,2020-09-05 15:00:09,1498468,2020-09-05 15:03:07,1498468,None,None,None,None,332,15,178,525
DB030,DB,030,HHT,c,1,2020-09-05 14:55:39,DB001,2020-09-05 14:56:45,DB001,2020-09-05 14:58:47,DB001,2020-09-05 14:58:48,DB001,None,None,None,None,66,122,1,189
AA015,AA,015,HHT,c,1,2020-09-05 14:55:53,1466655,2020-09-05 15:06:50,1466655,2020-09-05 15:06:55,1466655,2020-09-05 15:09:23,1466655,None,None,None,None,657,5,148,810
DA167,DA,167,HHT,c,1,2020-09-05 14:56:34,1290675,2020-09-05 15:00:59,1290675,2020-09-05 15:01:07,1290675,2020-09-05 15:02:50,1290675,None,None,None,None,265,8,103,376
DB031,DB,031,HHT,c,1,2020-09-05 14:56:47,DB001,2020-09-05 14:58:49,DB001,2020-09-05 15:01:06,DB001,2020-09-05 15:01:07,DB001,None,None,None,None,122,137,1,260
DA168,DA,168,HHT,c,1,2020-09-05 14:57:05,1290675,2020-09-05 15:02:51,1290675,2020-09-05 15:02:54,1290675,2020-09-05 15:05:07,1290675,None,None,None,None,346,3,133,482
DA169,DA,169,HHT,c,1,2020-09-05 14:57:24,1498468,2020-09-05 15:03:08,1498468,2020-09-05 15:03:25,1498468,2020-09-05 15:05:29,1498468,None,None,None,None,344,17,124,485
DA171,DA,171,HHT,c,1,2020-09-05 15:01:40,1290675,2020-09-05 15:05:07,1290675,2020-09-05 15:05:18,1290675,2020-09-05 15:07:21,1290675,None,None,None,None,207,11,123,341
DA173,DA,173,HHT,c,1,2020-09-05 15:02:02,1498468,2020-09-05 15:05:29,1498468,2020-09-05 15:05:38,1498468,2020-09-05 15:05:38,1498468,None,None,None,None,207,9,0,216
DA174,DA,174,HHT,c,1,2020-09-05 15:04:54,1290675,2020-09-05 15:07:21,1290675,2020-09-05 15:07:26,1290675,2020-09-05 15:12:22,1290675,None,None,None,None,147,5,296,448
DA175,DA,175,HHT,c,1,2020-09-05 15:06:03,1498468,2020-09-05 15:07:43,1498468,2020-09-05 15:07:50,1498468,2020-09-05 15:07:50,1498468,None,None,None,None,100,7,0,107
DB032,DB,032,HHT,c,1,2020-09-05 15:06:40,1498468,2020-09-05 15:09:26,1498468,2020-09-05 15:09:29,1498468,2020-09-05 15:09:29,1498468,None,None,None,None,166,3,0,169
DA176,DA,176,HHT,c,1,2020-09-05 15:06:46,1466655,2020-09-05 15:10:19,1466655,2020-09-05 15:10:52,1466655,2020-09-05 15:17:49,1466655,None,None,None,None,213,33,417,663
DA177,DA,177,HHT,c,1,2020-09-05 15:07:54,1498468,2020-09-05 15:11:15,1498468,2020-09-05 15:11:34,1498468,2020-09-05 15:14:32,1498468,None,None,None,None,201,19,178,398
DA178,DA,178,HHT,c,1,2020-09-05 15:09:41,1290675,2020-09-05 15:12:23,1290675,2020-09-05 15:12:29,1290675,2020-09-05 15:14:27,1290675,None,None,None,None,162,6,118,286
DA179,DA,179,HHT,c,1,2020-09-05 15:09:51,1290675,2020-09-05 15:14:27,1290675,2020-09-05 15:14:33,1290675,2020-09-05 15:15:08,1290675,None,None,None,None,276,6,35,317
AA016,AA,016,HHT,c,1,2020-09-05 15:10:34,1461565,2020-09-05 15:17:12,1461565,2020-09-05 15:17:26,1461565,2020-09-05 15:27:42,1461565,None,None,None,None,398,14,616,1028
DA180,DA,180,HHT,c,1,2020-09-05 15:11:21,1498468,2020-09-05 15:14:32,1498468,2020-09-05 15:14:38,1498468,2020-09-05 15:14:39,1498468,None,None,None,None,191,6,1,198
DA181,DA,181,HHT,c,1,2020-09-05 15:11:32,1290675,2020-09-05 15:15:09,1290675,2020-09-05 15:15:18,1290675,2020-09-05 15:16:44,1290675,None,None,None,None,217,9,86,312
DA182,DA,182,HHT,c,1,2020-09-05 15:12:39,1498468,2020-09-05 15:16:15,1498468,2020-09-05 15:16:26,1498468,2020-09-05 15:18:31,1498468,None,None,None,None,216,11,125,352
DA183,DA,183,HHT,c,1,2020-09-05 15:13:12,1290675,2020-09-05 15:16:44,1290675,2020-09-05 15:16:50,1290675,2020-09-05 15:18:23,1290675,None,None,None,None,212,6,93,311
DA184,DA,184,HHT,c,1,2020-09-05 15:15:52,1290675,2020-09-05 15:18:23,1290675,2020-09-05 15:18:30,1290675,2020-09-05 15:19:46,1290675,None,None,None,None,151,7,76,234
DA185,DA,185,HHT,c,1,2020-09-05 15:17:12,1498468,2020-09-05 15:18:31,1498468,2020-09-05 15:18:44,1498468,2020-09-05 15:24:04,1498468,None,None,None,None,79,13,320,412
DA186,DA,186,HHT,c,1,2020-09-05 15:18:42,1466655,2020-09-05 15:18:45,1466655,2020-09-05 15:19:04,1466655,2020-09-05 15:19:06,1466655,None,None,None,None,3,19,2,24
DA187,DA,187,HHT,c,1,2020-09-05 15:18:54,1466655,2020-09-05 15:19:07,1466655,2020-09-05 15:19:13,1466655,2020-09-05 15:39:29,1466655,None,None,None,None,13,6,1216,1235
DA189,DA,189,HHT,c,1,2020-09-05 15:19:36,1290675,2020-09-05 15:19:47,1290675,2020-09-05 15:19:47,1290675,2020-09-05 15:21:13,1290675,None,None,None,None,11,0,86,97
DA190,DA,190,HHT,c,1,2020-09-05 15:19:51,1290675,2020-09-05 15:21:13,1290675,2020-09-05 15:21:19,1290675,2020-09-05 15:23:49,1290675,None,None,None,None,82,6,150,238
DA192,DA,192,HHT,c,1,2020-09-05 15:20:11,1290675,2020-09-05 15:23:49,1290675,2020-09-05 15:23:58,1290675,2020-09-05 15:24:34,1290675,None,None,None,None,218,9,36,263
DA193,DA,193,HHT,c,1,2020-09-05 15:20:22,1498468,2020-09-05 15:24:05,1498468,2020-09-05 15:24:13,1498468,2020-09-05 15:25:25,1498468,None,None,None,None,223,8,72,303
AA017,AA,017,HHT,c,1,2020-09-05 15:22:46,1461565,2020-09-05 15:27:42,1461565,2020-09-05 15:28:06,1461565,2020-09-05 15:31:50,1461565,None,None,None,None,296,24,224,544
DA194,DA,194,HHT,c,1,2020-09-05 15:23:36,1290675,2020-09-05 15:24:34,1290675,2020-09-05 15:24:39,1290675,2020-09-05 15:29:18,1290675,None,None,None,None,58,5,279,342
DA195,DA,195,HHT,c,1,2020-09-05 15:24:34,1498468,2020-09-05 15:25:26,1498468,2020-09-05 15:25:38,1498468,2020-09-05 15:27:25,1498468,None,None,None,None,52,12,107,171
DA196,DA,196,HHT,c,1,2020-09-05 15:25:14,1498468,2020-09-05 15:27:25,1498468,2020-09-05 15:27:27,1498468,2020-09-05 15:27:27,1498468,None,None,None,None,131,2,0,133
DB033,DB,033,HHT,c,1,2020-09-05 15:26:00,1498468,2020-09-05 15:28:13,1498468,2020-09-05 15:28:15,1498468,2020-09-05 15:28:20,1498468,None,None,None,None,133,2,5,140
DA197,DA,197,HHT,c,1,2020-09-05 15:26:52,1290675,2020-09-05 15:29:19,1290675,2020-09-05 15:29:24,1290675,2020-09-05 15:30:43,1290675,None,None,None,None,147,5,79,231
DA198,DA,198,HHT,c,1,2020-09-05 15:27:35,1498468,2020-09-05 15:29:54,1498468,2020-09-05 15:29:57,1498468,2020-09-05 15:29:58,1498468,None,None,None,None,139,3,1,143
DA199,DA,199,HHT,c,1,2020-09-05 15:28:31,1290675,2020-09-05 15:30:43,1290675,2020-09-05 15:30:47,1290675,2020-09-05 15:32:18,1290675,None,None,None,None,132,4,91,227
DA200,DA,200,HHT,c,1,2020-09-05 15:28:48,1461565,2020-09-05 15:31:51,1461565,2020-09-05 15:32:24,1461565,2020-09-05 15:34:45,1461565,None,None,None,None,183,33,141,357
DA201,DA,201,HHT,c,1,2020-09-05 15:29:13,1498468,2020-09-05 15:32:06,1498468,2020-09-05 15:32:23,1498468,2020-09-05 15:46:28,1498468,None,None,None,None,173,17,845,1035
DA202,DA,202,HHT,c,1,2020-09-05 15:31:14,1290675,2020-09-05 15:32:19,1290675,2020-09-05 15:32:25,1290675,2020-09-05 15:33:36,1290675,None,None,None,None,65,6,71,142
DA203,DA,203,HHT,c,1,2020-09-05 15:32:39,1290675,2020-09-05 15:33:36,1290675,2020-09-05 15:33:44,1290675,2020-09-05 15:36:22,1290675,None,None,None,None,57,8,158,223
DA204,DA,204,HHT,c,1,2020-09-05 15:33:39,1461565,2020-09-05 15:34:45,1461565,2020-09-05 15:35:09,1461565,2020-09-05 15:36:55,1461565,None,None,None,None,66,24,106,196
DA205,DA,205,HHT,c,1,2020-09-05 15:35:02,1290675,2020-09-05 15:36:23,1290675,2020-09-05 15:36:30,1290675,2020-09-05 15:38:18,1290675,None,None,None,None,81,7,108,196
DA206,DA,206,HHT,c,1,2020-09-05 15:35:11,1461565,2020-09-05 15:36:55,1461565,2020-09-05 15:37:27,1461565,2020-09-05 15:40:02,1461565,None,None,None,None,104,32,155,291
DB034,DB,034,HHT,c,1,2020-09-05 15:35:44,1290675,2020-09-05 15:38:18,1290675,2020-09-05 15:38:23,1290675,2020-09-05 15:39:56,1290675,None,None,None,None,154,5,93,252
