Ticket,Branch,Counter Type,Step,Start Time,Start by,Call Time,Call by,Process Time,Process by,Done Time,Done by,No Show Time,No Show by,Void Time,Void by,Waiting Time (s),Walking time (s),Process time (s),Total time (s)
DA093,HHT,c,1,2020-07-16 14:24:13,1456755,2020-07-16 14:24:13,1456755,2020-07-16 14:25:41,1456755,2020-07-16 14:25:45,1456755,None,None,None,None,0,88,4,92
DB010,HHT,c,1,2020-07-16 14:30:51,1498468,2020-07-16 14:31:11,1498468,2020-07-16 14:31:37,1498468,2020-07-16 14:36:09,1498468,None,None,None,None,20,26,272,318
DA094,HHT,c,1,2020-07-16 14:36:00,1328368,2020-07-16 14:36:00,1328368,2020-07-16 14:36:12,1328368,2020-07-16 14:42:24,1328368,None,None,None,None,0,12,372,384
AB002,HHT,c,1,2020-07-16 14:37:02,1461565,2020-07-16 14:37:02,1461565,2020-07-16 14:37:23,1461565,2020-07-16 14:40:51,1461565,None,None,None,None,0,21,208,229
DA095,HHT,c,1,2020-07-16 14:39:02,1498468,2020-07-16 14:39:03,1498468,2020-07-16 14:39:10,1498468,2020-07-16 14:41:36,1498468,None,None,None,None,1,7,146,154
DA096,HHT,c,1,2020-07-16 14:40:20,1461565,2020-07-16 14:40:51,1461565,2020-07-16 14:41:04,1461565,2020-07-16 14:43:38,1461565,None,None,None,None,31,13,154,198
DA097,HHT,c,1,2020-07-16 14:43:06,1498468,2020-07-16 14:43:06,1498468,2020-07-16 14:43:15,1498468,2020-07-16 14:45:53,1498468,None,None,None,None,0,9,158,167
DA098,HHT,c,1,2020-07-16 14:44:08,1328368,2020-07-16 14:44:08,1328368,2020-07-16 15:27:04,1328368,2020-07-16 15:27:05,1328368,None,None,None,None,0,2576,1,2577
DA099,HHT,c,1,2020-07-16 14:45:25,1461565,2020-07-16 14:45:25,1461565,2020-07-16 14:45:44,1461565,2020-07-16 14:47:56,1461565,None,None,None,None,0,19,132,151
DA100,HHT,c,1,2020-07-16 14:46:17,1498468,2020-07-16 14:46:18,1498468,2020-07-16 14:46:25,1498468,2020-07-16 14:46:29,1498468,None,None,None,None,1,7,4,12
DA101,HHT,c,1,2020-07-16 14:48:22,1461565,2020-07-16 14:48:23,1461565,2020-07-16 14:48:33,1461565,2020-07-16 14:50:49,1461565,None,None,None,None,1,10,136,147
DA102,HHT,c,1,2020-07-16 14:48:35,1498468,2020-07-16 14:48:48,1498468,2020-07-16 14:48:55,1498468,2020-07-16 14:48:56,1498468,None,None,None,None,13,7,1,21
DA103,HHT,c,1,2020-07-16 14:49:07,1691278,2020-07-16 14:49:07,1691278,None,1691278,None,1691278,None,None,None,None,0,None,None,None
DA104,HHT,c,1,2020-07-16 14:51:20,1461565,2020-07-16 14:51:20,1461565,2020-07-16 14:51:31,1461565,2020-07-16 14:54:00,1461565,None,None,None,None,0,11,149,160
DA105,HHT,c,1,2020-07-16 14:51:29,1461565,2020-07-16 14:54:01,1461565,2020-07-16 14:54:18,1461565,2020-07-16 14:56:36,1461565,None,None,None,None,152,17,138,307
AA015,HHT,c,1,2020-07-16 14:52:28,1691278,2020-07-16 14:55:22,1691278,None,1691278,None,1691278,None,None,None,None,174,None,None,None
DA106,HHT,c,1,2020-07-16 14:53:58,1498468,2020-07-16 14:54:08,1498468,2020-07-16 14:54:26,1498468,2020-07-16 14:56:22,1498468,None,None,None,None,10,18,116,144
FA005,HHT,c,1,2020-07-16 14:54:16,101002,2020-07-16 14:54:16,101002,2020-07-16 14:54:41,101002,2020-07-16 14:54:42,101002,None,None,None,None,0,25,1,26
DA107,HHT,c,1,2020-07-16 14:56:20,1498468,2020-07-16 14:56:24,1498468,2020-07-16 14:56:27,1498468,2020-07-16 14:56:28,1498468,None,None,None,None,4,3,1,8
DA108,HHT,c,1,2020-07-16 14:58:43,1461565,2020-07-16 14:58:43,1461565,2020-07-16 14:59:06,1461565,2020-07-16 15:07:24,1461565,None,None,None,None,0,23,498,521
DA109,HHT,c,1,2020-07-16 15:01:59,1498468,2020-07-16 15:01:59,1498468,2020-07-16 15:02:04,1498468,2020-07-16 15:03:19,1498468,None,None,None,None,0,5,75,80
BA006,HHT,c,1,2020-07-16 15:02:09,BA002,2020-07-16 15:02:09,BA002,2020-07-16 15:12:35,BA002,2020-07-16 15:12:36,BA002,None,None,None,None,0,626,1,627
DA110,HHT,c,1,2020-07-16 15:06:09,1461565,2020-07-16 15:07:24,1461565,2020-07-16 15:07:44,1461565,2020-07-16 15:09:29,1461565,None,None,None,None,75,20,105,200
DA111,HHT,c,1,2020-07-16 15:07:02,1461565,2020-07-16 15:09:29,1461565,2020-07-16 15:09:37,1461565,2020-07-16 15:11:13,1461565,None,None,None,None,147,8,96,251
DA112,HHT,c,1,2020-07-16 15:07:36,1461565,2020-07-16 15:11:14,1461565,2020-07-16 15:11:37,1461565,2020-07-16 15:13:56,1461565,None,None,None,None,218,23,139,380
DA113,HHT,c,1,2020-07-16 15:07:46,1461565,2020-07-16 15:13:57,1461565,2020-07-16 15:14:16,1461565,2020-07-16 15:21:11,1461565,None,None,None,None,371,19,415,805
DA114,HHT,c,1,2020-07-16 15:13:16,1498468,2020-07-16 15:20:01,1498468,2020-07-16 15:20:18,1498468,2020-07-16 15:22:56,1498468,None,None,None,None,405,17,158,580
DA115,HHT,c,1,2020-07-16 15:13:24,1461565,2020-07-16 15:21:11,1461565,2020-07-16 15:21:26,1461565,2020-07-16 15:23:31,1461565,None,None,None,None,467,15,125,607
DA116,HHT,c,1,2020-07-16 15:14:54,1498468,2020-07-16 15:22:58,1498468,2020-07-16 15:23:29,1498468,2020-07-16 15:25:30,1498468,None,None,None,None,484,31,121,636
DA117,HHT,c,1,2020-07-16 15:19:39,1691278,2020-07-16 15:23:16,1691278,None,1691278,None,1691278,None,None,None,None,217,None,None,None
DA118,HHT,c,1,2020-07-16 15:22:20,1461565,2020-07-16 15:23:32,1461565,2020-07-16 15:23:42,1461565,2020-07-16 15:27:13,1461565,None,None,None,None,72,10,211,293
DA119,HHT,c,1,2020-07-16 15:24:21,1498468,2020-07-16 15:25:31,1498468,2020-07-16 15:25:43,1498468,2020-07-16 15:48:20,1498468,None,None,None,None,70,12,1357,1439
DA120,HHT,c,1,2020-07-16 15:26:15,1691278,2020-07-16 15:26:34,1691278,None,1691278,None,1691278,None,None,None,None,19,None,None,None
DA121,HHT,c,1,2020-07-16 15:26:49,1328368,2020-07-16 15:27:06,1328368,2020-07-16 15:27:19,1328368,2020-07-16 15:33:07,1328368,None,None,None,None,17,13,348,378
DA122,HHT,c,1,2020-07-16 15:27:30,1461565,2020-07-16 15:27:30,1461565,2020-07-16 15:28:09,1461565,2020-07-16 15:29:59,1461565,None,None,None,None,0,39,110,149
DA123,HHT,c,1,2020-07-16 15:28:38,1461565,2020-07-16 15:30:00,1461565,2020-07-16 15:30:13,1461565,2020-07-16 15:33:01,1461565,None,None,None,None,82,13,168,263
AB003,HHT,c,1,2020-07-16 15:30:14,1461565,2020-07-16 15:33:01,1461565,2020-07-16 15:33:24,1461565,2020-07-16 15:42:17,1461565,None,None,None,None,167,23,533,723
DA124,HHT,c,1,2020-07-16 15:30:26,1328368,2020-07-16 15:33:07,1328368,2020-07-16 15:33:18,1328368,2020-07-16 15:41:35,1328368,None,None,None,None,161,11,497,669
DA125,HHT,c,1,2020-07-16 15:34:48,1328368,2020-07-16 15:41:35,1328368,2020-07-16 15:41:46,1328368,2020-07-16 15:45:06,1328368,None,None,None,None,407,11,200,618
DA126,HHT,c,1,2020-07-16 15:35:15,1461565,2020-07-16 15:42:17,1461565,2020-07-16 15:42:31,1461565,2020-07-16 15:44:12,1461565,None,None,None,None,422,14,101,537
DA127,HHT,c,1,2020-07-16 15:39:59,1461565,2020-07-16 15:44:12,1461565,2020-07-16 15:44:19,1461565,2020-07-16 15:46:07,1461565,None,None,None,None,253,7,108,368
AA016,HHT,c,1,2020-07-16 15:40:37,1328368,2020-07-16 15:45:06,1328368,2020-07-16 15:45:20,1328368,2020-07-16 15:57:33,1328368,None,None,None,None,269,14,733,1016
DA128,HHT,c,1,2020-07-16 15:42:04,1461565,2020-07-16 15:46:07,1461565,2020-07-16 15:46:37,1461565,2020-07-16 15:48:47,1461565,None,None,None,None,243,30,130,403
DA129,HHT,c,1,2020-07-16 15:43:38,1498468,2020-07-16 15:48:21,1498468,2020-07-16 15:48:27,1498468,2020-07-16 15:56:20,1498468,None,None,None,None,283,6,473,762
DB011,HHT,c,1,2020-07-16 15:46:24,1461565,2020-07-16 15:48:47,1461565,2020-07-16 15:49:18,1461565,2020-07-16 15:59:20,1461565,None,None,None,None,143,31,602,776
DA130,HHT,c,1,2020-07-16 15:47:31,1498468,2020-07-16 15:56:21,1498468,2020-07-16 15:56:30,1498468,2020-07-16 16:18:36,1498468,None,None,None,None,530,9,1326,1865
BA007,HHT,c,1,2020-07-16 15:47:53,BA001,2020-07-16 15:47:54,BA001,2020-07-16 15:51:13,BA001,2020-07-16 15:51:15,BA001,None,None,None,None,1,199,2,202
DA131,HHT,c,1,2020-07-16 15:48:15,1328368,2020-07-16 15:57:33,1328368,2020-07-16 15:57:51,1328368,2020-07-16 16:01:25,1328368,None,None,None,None,558,18,214,790
DA132,HHT,c,1,2020-07-16 15:51:11,1461565,2020-07-16 15:59:20,1461565,2020-07-16 15:59:42,1461565,2020-07-16 16:01:52,1461565,None,None,None,None,489,22,130,641
DA133,HHT,c,1,2020-07-16 15:53:13,1328368,2020-07-16 16:01:25,1328368,2020-07-16 16:01:36,1328368,2020-07-16 16:11:09,1328368,None,None,None,None,492,11,573,1076
DA134,HHT,c,1,2020-07-16 15:57:37,1461565,2020-07-16 16:01:52,1461565,2020-07-16 16:02:06,1461565,2020-07-16 16:06:39,1461565,None,None,None,None,255,14,273,542
DA135,HHT,c,1,2020-07-16 16:07:02,1461565,2020-07-16 16:07:02,1461565,2020-07-16 16:10:22,1461565,2020-07-16 16:10:28,1461565,None,None,None,None,0,200,6,206
AB004,HHT,c,1,2020-07-16 16:07:57,1461565,2020-07-16 16:10:28,1461565,2020-07-16 16:10:44,1461565,2020-07-16 16:16:30,1461565,None,None,None,None,151,16,346,513
AA017,HHT,c,1,2020-07-16 16:08:16,1328368,2020-07-16 16:11:09,1328368,2020-07-16 16:11:20,1328368,2020-07-16 16:15:35,1328368,None,None,None,None,173,11,255,439
DA136,HHT,c,1,2020-07-16 16:09:10,1328368,2020-07-16 16:15:36,1328368,2020-07-16 16:15:49,1328368,2020-07-16 16:21:30,1328368,None,None,None,None,386,13,341,740
DA137,HHT,c,1,2020-07-16 16:12:26,1461565,2020-07-16 16:16:30,1461565,2020-07-16 16:16:46,1461565,2020-07-16 16:18:43,1461565,None,None,None,None,244,16,117,377
DA138,HHT,c,1,2020-07-16 16:15:27,1498468,2020-07-16 16:18:36,1498468,2020-07-16 16:18:46,1498468,2020-07-16 16:18:47,1498468,None,None,None,None,189,10,1,200
DA139,HHT,c,1,2020-07-16 16:16:22,1461565,2020-07-16 16:18:44,1461565,2020-07-16 16:19:02,1461565,2020-07-16 16:21:22,1461565,None,None,None,None,142,18,140,300
DA140,HHT,c,1,2020-07-16 16:17:00,1498468,2020-07-16 16:21:09,1498468,2020-07-16 16:21:23,1498468,2020-07-16 16:26:24,1498468,None,None,None,None,249,14,301,564
DA141,HHT,c,1,2020-07-16 16:17:44,1461565,2020-07-16 16:21:23,1461565,2020-07-16 16:21:35,1461565,2020-07-16 16:23:15,1461565,None,None,None,None,219,12,100,331
AA018,HHT,c,1,2020-07-16 16:17:57,1328368,2020-07-16 16:21:30,1328368,2020-07-16 16:21:38,1328368,2020-07-16 16:39:22,1328368,None,None,None,None,213,8,1064,1285
DA142,HHT,c,1,2020-07-16 16:19:12,1461565,2020-07-16 16:23:15,1461565,2020-07-16 16:23:34,1461565,2020-07-16 16:26:03,1461565,None,None,None,None,243,19,149,411
DA143,HHT,c,1,2020-07-16 16:19:56,1461565,2020-07-16 16:26:03,1461565,2020-07-16 16:26:07,1461565,2020-07-16 16:32:00,1461565,None,None,None,None,367,4,353,724
DA144,HHT,c,1,2020-07-16 16:31:00,1498468,2020-07-16 16:31:00,1498468,2020-07-16 16:31:15,1498468,2020-07-16 16:31:19,1498468,None,None,None,None,0,15,4,19
DA145,HHT,c,1,2020-07-16 16:38:36,1461565,2020-07-16 16:38:36,1461565,2020-07-16 16:38:48,1461565,2020-07-16 16:42:02,1461565,None,None,None,None,0,12,194,206
DA146,HHT,c,1,2020-07-16 16:39:14,1498468,2020-07-16 16:39:15,1498468,2020-07-16 16:39:28,1498468,2020-07-16 16:42:09,1498468,None,None,None,None,1,13,161,175
DA147,HHT,c,1,2020-07-16 16:41:19,1328368,2020-07-16 16:41:20,1328368,2020-07-16 16:41:38,1328368,2020-07-16 16:46:13,1328368,None,None,None,None,1,18,275,294
DA148,HHT,c,1,2020-07-16 16:43:56,1461565,2020-07-16 16:43:56,1461565,2020-07-16 16:44:06,1461565,2020-07-16 16:54:41,1461565,None,None,None,None,0,10,635,645
DA149,HHT,c,1,2020-07-16 16:44:05,1498468,2020-07-16 16:44:05,1498468,2020-07-16 16:44:36,1498468,2020-07-16 16:49:03,1498468,None,None,None,None,0,31,267,298
AA019,HHT,c,1,2020-07-16 16:45:39,1691278,2020-07-16 16:45:39,1691278,None,1691278,None,1691278,None,None,None,None,0,None,None,None
DA150,HHT,c,1,2020-07-16 16:46:23,1328368,2020-07-16 16:46:24,1328368,2020-07-16 16:46:39,1328368,2020-07-16 16:50:30,1328368,None,None,None,None,1,15,231,247
DA151,HHT,c,1,2020-07-16 16:47:32,1498468,2020-07-16 16:49:05,1498468,2020-07-16 16:49:10,1498468,2020-07-16 16:49:10,1498468,None,None,None,None,93,5,0,98
AA020,HHT,c,1,2020-07-16 16:47:40,1328368,2020-07-16 16:50:31,1328368,2020-07-16 16:50:42,1328368,2020-07-16 17:19:00,1328368,None,None,None,None,171,11,1698,1880
DA152,HHT,c,1,2020-07-16 16:48:07,1498468,2020-07-16 16:51:33,1498468,2020-07-16 16:51:49,1498468,2020-07-16 16:53:27,1498468,None,None,None,None,206,16,98,320
DA153,HHT,c,1,2020-07-16 16:49:17,1691278,2020-07-16 16:53:28,1691278,None,1691278,None,1691278,None,None,None,None,251,None,None,None
DA154,HHT,c,1,2020-07-16 16:49:23,1498468,2020-07-16 16:53:28,1498468,2020-07-16 16:53:46,1498468,2020-07-16 16:57:02,1498468,None,None,None,None,245,18,196,459
DA155,HHT,c,1,2020-07-16 16:54:04,1461565,2020-07-16 16:54:41,1461565,2020-07-16 16:55:00,1461565,2020-07-16 16:59:40,1461565,None,None,None,None,37,19,280,336
DB012,HHT,c,1,2020-07-16 16:56:58,1498468,2020-07-16 16:57:02,1498468,2020-07-16 16:57:19,1498468,2020-07-16 17:01:57,1498468,None,None,None,None,4,17,278,299
DA156,HHT,c,1,2020-07-16 16:58:26,1691278,2020-07-16 16:58:26,1691278,None,1691278,None,1691278,None,None,None,None,0,None,None,None
DA157,HHT,c,1,2020-07-16 16:58:40,1461565,2020-07-16 16:59:40,1461565,2020-07-16 17:00:06,1461565,2020-07-16 17:06:41,1461565,None,None,None,None,60,26,395,481
DA158,HHT,c,1,2020-07-16 17:00:01,1498468,2020-07-16 17:01:57,1498468,2020-07-16 17:02:01,1498468,2020-07-16 17:02:02,1498468,None,None,None,None,116,4,1,121
DA159,HHT,c,1,2020-07-16 17:00:22,1691278,2020-07-16 17:03:21,1691278,None,1691278,None,1691278,None,None,None,None,179,None,None,None
AA021,HHT,c,1,2020-07-16 17:02:35,1461565,2020-07-16 17:06:42,1461565,2020-07-16 17:07:10,1461565,2020-07-16 17:10:20,1461565,None,None,None,None,247,28,190,465
DA160,HHT,c,1,2020-07-16 17:05:54,1691278,2020-07-16 17:07:04,1691278,None,1691278,None,1691278,None,None,None,None,70,None,None,None
DA161,HHT,c,1,2020-07-16 17:06:58,1461565,2020-07-16 17:10:20,1461565,2020-07-16 17:10:32,1461565,2020-07-16 17:12:54,1461565,None,None,None,None,202,12,142,356
DA162,HHT,c,1,2020-07-16 17:10:00,1461565,2020-07-16 17:12:55,1461565,2020-07-16 17:13:13,1461565,2020-07-16 17:15:15,1461565,None,None,None,None,175,18,122,315
AA022,HHT,c,1,2020-07-16 17:11:35,1691278,2020-07-16 17:14:28,1691278,None,1691278,None,1691278,None,None,None,None,173,None,None,None
DB013,HHT,c,1,2020-07-16 17:13:16,1461565,2020-07-16 17:15:16,1461565,2020-07-16 17:15:19,1461565,2020-07-16 17:18:22,1461565,None,None,None,None,120,3,183,306
DA163,HHT,c,1,2020-07-16 17:15:54,1691278,2020-07-16 17:17:27,1691278,None,1691278,None,1691278,None,None,None,None,93,None,None,None
DA164,HHT,c,1,2020-07-16 17:18:09,1461565,2020-07-16 17:18:23,1461565,2020-07-16 17:18:31,1461565,2020-07-16 17:22:12,1461565,None,None,None,None,14,8,221,243
AA023,HHT,c,1,2020-07-16 17:19:09,1328368,2020-07-16 17:19:09,1328368,2020-07-16 17:19:18,1328368,2020-07-16 17:24:17,1328368,None,None,None,None,0,9,299,308
DA165,HHT,c,1,2020-07-16 17:21:15,1691278,2020-07-16 17:21:55,1691278,None,1691278,None,1691278,None,None,None,None,40,None,None,None
DB014,HHT,c,1,2020-07-16 17:21:55,1461565,2020-07-16 17:22:12,1461565,2020-07-16 17:22:19,1461565,2020-07-16 17:24:30,1461565,None,None,None,None,17,7,131,155
DA166,HHT,c,1,2020-07-16 17:25:13,1328368,2020-07-16 17:25:13,1328368,2020-07-16 17:25:25,1328368,2020-07-16 17:47:02,1328368,None,None,None,None,0,12,1297,1309
DA167,HHT,c,1,2020-07-16 17:33:28,1461565,2020-07-16 17:33:29,1461565,2020-07-16 17:33:41,1461565,2020-07-16 17:35:45,1461565,None,None,None,None,1,12,124,137
DB015,HHT,c,1,2020-07-16 17:34:08,1691278,2020-07-16 17:34:08,1691278,None,1691278,None,1691278,None,None,None,None,0,None,None,None
DA168,HHT,c,1,2020-07-16 17:38:10,1461565,2020-07-16 17:38:32,1461565,2020-07-16 17:38:49,1461565,2020-07-16 17:40:39,1461565,None,None,None,None,22,17,110,149
DB016,HHT,c,1,2020-07-16 17:40:29,1691278,2020-07-16 17:40:29,1691278,None,1691278,None,1691278,None,None,None,None,0,None,None,None
DA169,HHT,c,1,2020-07-16 17:41:22,1461565,2020-07-16 17:41:23,1461565,2020-07-16 17:41:41,1461565,2020-07-16 17:43:40,1461565,None,None,None,None,1,18,119,138
DA170,HHT,c,1,2020-07-16 17:42:31,1498468,2020-07-16 17:42:36,1498468,2020-07-16 17:43:07,1498468,2020-07-16 17:46:58,1498468,None,None,None,None,5,31,231,267
DA171,HHT,c,1,2020-07-16 17:50:09,1691278,2020-07-16 17:50:09,1691278,None,1691278,None,1691278,None,None,None,None,0,None,None,None
AA024,HHT,c,1,2020-07-16 17:50:20,1461565,2020-07-16 17:50:20,1461565,2020-07-16 17:51:24,1461565,2020-07-16 18:03:53,1461565,None,None,None,None,0,64,749,813
DA172,HHT,c,1,2020-07-16 17:53:11,1328368,2020-07-16 17:53:11,1328368,2020-07-16 17:53:22,1328368,2020-07-16 18:01:35,1328368,None,None,None,None,0,11,493,504
DA173,HHT,c,1,2020-07-16 17:59:10,1498468,2020-07-16 17:59:10,1498468,2020-07-16 17:59:30,1498468,2020-07-16 17:59:31,1498468,None,None,None,None,0,20,1,21
DA174,HHT,c,1,2020-07-16 18:00:58,1691278,2020-07-16 18:00:58,1691278,None,1691278,None,1691278,None,None,None,None,0,None,None,None
DA175,HHT,c,1,2020-07-16 18:01:10,1498468,2020-07-16 18:01:27,1498468,2020-07-16 18:01:42,1498468,2020-07-16 18:01:42,1498468,None,None,None,None,17,15,0,32
DA176,HHT,c,1,2020-07-16 18:01:39,1328368,2020-07-16 18:01:40,1328368,2020-07-16 18:01:58,1328368,2020-07-16 18:07:39,1328368,None,None,None,None,1,18,341,360
DA177,HHT,c,1,2020-07-16 18:04:58,1461565,2020-07-16 18:04:58,1461565,2020-07-16 18:05:10,1461565,2020-07-16 18:08:06,1461565,None,None,None,None,0,12,176,188
DA178,HHT,c,1,2020-07-16 18:05:34,1328368,2020-07-16 18:07:39,1328368,2020-07-16 18:08:05,1328368,2020-07-16 18:17:51,1328368,None,None,None,None,125,26,586,737
AA025,HHT,c,1,2020-07-16 18:08:01,1461565,2020-07-16 18:08:06,1461565,2020-07-16 18:08:16,1461565,2020-07-16 18:08:48,1461565,None,None,None,None,5,10,32,47
DA179,HHT,c,1,2020-07-16 18:08:45,1461565,2020-07-16 18:08:49,1461565,2020-07-16 18:08:59,1461565,2020-07-16 18:11:13,1461565,None,None,None,None,4,10,134,148
AA026,HHT,c,1,2020-07-16 18:10:54,1461565,2020-07-16 18:11:13,1461565,2020-07-16 18:11:24,1461565,2020-07-16 18:24:15,1461565,None,None,None,None,19,11,771,801
DA180,HHT,c,1,2020-07-16 18:11:02,1498468,2020-07-16 18:11:02,1498468,2020-07-16 18:11:15,1498468,2020-07-16 18:17:03,1498468,None,None,None,None,0,13,348,361
DA181,HHT,c,1,2020-07-16 18:12:20,1691278,2020-07-16 18:12:20,1691278,None,1691278,None,1691278,None,None,None,None,0,None,None,None
DA182,HHT,c,1,2020-07-16 18:16:56,1498468,2020-07-16 18:17:03,1498468,2020-07-16 18:17:08,1498468,2020-07-16 18:17:08,1498468,None,None,None,None,7,5,0,12
DA183,HHT,c,1,2020-07-16 18:18:35,1691278,2020-07-16 18:18:36,1691278,None,1691278,None,1691278,None,None,None,None,1,None,None,None
DA184,HHT,c,1,2020-07-16 18:19:25,1328368,2020-07-16 18:19:26,1328368,2020-07-16 18:19:37,1328368,2020-07-16 18:23:36,1328368,None,None,None,None,1,11,239,251
DA185,HHT,c,1,2020-07-16 18:20:32,1498468,2020-07-16 18:20:32,1498468,2020-07-16 18:20:38,1498468,2020-07-16 18:20:38,1498468,None,None,None,None,0,6,0,6
DA186,HHT,c,1,2020-07-16 18:23:03,1691278,2020-07-16 18:23:03,1691278,None,1691278,None,1691278,None,None,None,None,0,None,None,None
DA187,HHT,c,1,2020-07-16 18:23:10,1328368,2020-07-16 18:23:36,1328368,2020-07-16 18:23:48,1328368,2020-07-16 18:32:25,1328368,None,None,None,None,26,12,517,555
DA188,HHT,c,1,2020-07-16 18:23:18,1461565,2020-07-16 18:24:15,1461565,2020-07-16 18:24:35,1461565,2020-07-16 18:26:38,1461565,None,None,None,None,57,20,123,200
DA189,HHT,c,1,2020-07-16 18:32:21,1691278,2020-07-16 18:32:22,1691278,None,1691278,None,1691278,None,None,None,None,1,None,None,None
DA190,HHT,c,1,2020-07-16 18:33:41,1328368,2020-07-16 18:33:41,1328368,2020-07-16 18:33:53,1328368,2020-07-16 18:40:02,1328368,None,None,None,None,0,12,369,381
DA191,HHT,c,1,2020-07-16 18:36:04,1461565,2020-07-16 18:36:04,1461565,2020-07-16 18:36:21,1461565,2020-07-16 18:43:07,1461565,None,None,None,None,0,17,406,423
DA192,HHT,c,1,2020-07-16 18:36:43,1498468,2020-07-16 18:36:44,1498468,2020-07-16 18:36:57,1498468,2020-07-16 18:38:30,1498468,None,None,None,None,1,13,93,107
DA193,HHT,c,1,2020-07-16 18:40:25,1691278,2020-07-16 18:40:25,1691278,None,1691278,None,1691278,None,None,None,None,0,None,None,None
DA194,HHT,c,1,2020-07-16 18:42:59,1328368,2020-07-16 18:42:59,1328368,2020-07-16 18:43:12,1328368,2020-07-16 19:07:22,1328368,None,None,None,None,0,13,1450,1463
DA195,HHT,c,1,2020-07-16 18:45:42,1461565,2020-07-16 18:45:42,1461565,2020-07-16 18:45:51,1461565,2020-07-16 18:54:00,1461565,None,None,None,None,0,9,489,498
DA196,HHT,c,1,2020-07-16 18:47:53,1498468,2020-07-16 18:47:53,1498468,2020-07-16 18:48:05,1498468,2020-07-16 18:51:26,1498468,None,None,None,None,0,12,201,213
DA197,HHT,c,1,2020-07-16 18:48:02,1691278,2020-07-16 18:48:02,1691278,None,1691278,None,1691278,None,None,None,None,0,None,None,None
DA198,HHT,c,1,2020-07-16 18:49:21,1498468,2020-07-16 18:51:26,1498468,2020-07-16 18:51:37,1498468,2020-07-16 18:53:53,1498468,None,None,None,None,125,11,136,272
DA199,HHT,c,1,2020-07-16 18:51:07,1691278,2020-07-16 18:53:31,1691278,None,1691278,None,1691278,None,None,None,None,144,None,None,None
DA200,HHT,c,1,2020-07-16 18:51:16,1498468,2020-07-16 18:53:53,1498468,2020-07-16 18:54:11,1498468,2020-07-16 18:56:12,1498468,None,None,None,None,157,18,121,296
DA201,HHT,c,1,2020-07-16 18:51:23,1461565,2020-07-16 18:54:00,1461565,2020-07-16 18:54:23,1461565,2020-07-16 18:56:21,1461565,None,None,None,None,157,23,118,298
DA202,HHT,c,1,2020-07-16 18:52:32,1691278,2020-07-16 18:56:09,1691278,None,1691278,None,1691278,None,None,None,None,217,None,None,None
DA203,HHT,c,1,2020-07-16 18:54:03,1498468,2020-07-16 18:56:12,1498468,2020-07-16 18:56:19,1498468,2020-07-16 18:56:19,1498468,None,None,None,None,129,7,0,136
DA204,HHT,c,1,2020-07-16 18:54:41,1461565,2020-07-16 18:56:21,1461565,2020-07-16 18:56:59,1461565,2020-07-16 19:00:05,1461565,None,None,None,None,100,38,186,324
DA205,HHT,c,1,2020-07-16 19:00:03,1498468,2020-07-16 19:00:04,1498468,2020-07-16 19:00:06,1498468,2020-07-16 19:00:06,1498468,None,None,None,None,1,2,0,3
DA206,HHT,c,1,2020-07-16 19:02:06,1691278,2020-07-16 19:02:07,1691278,None,1691278,None,1691278,None,None,None,None,1,None,None,None
DA207,HHT,c,1,2020-07-16 19:09:37,1328368,2020-07-16 19:09:37,1328368,2020-07-16 19:09:52,1328368,2020-07-16 19:13:16,1328368,None,None,None,None,0,15,204,219
AA027,HHT,c,1,2020-07-16 19:21:27,1691278,2020-07-16 19:21:27,1691278,None,1691278,None,1691278,None,None,None,None,0,None,None,None
AA001,HHT,c,1,2020-07-17 10:05:15,1466655,2020-07-17 10:05:15,1466655,2020-07-17 10:05:19,1466655,2020-07-17 10:14:35,1466655,None,None,None,None,0,4,556,560
DA002,HHT,c,1,2020-07-17 10:06:29,1584705,2020-07-17 10:06:29,1584705,2020-07-17 10:10:13,1584705,2020-07-17 10:10:15,1584705,None,None,None,None,0,224,2,226
DA004,HHT,c,1,2020-07-17 10:12:37,1584705,2020-07-17 10:12:37,1584705,2020-07-17 10:15:38,1584705,2020-07-17 10:15:41,1584705,None,None,None,None,0,181,3,184
DA006,HHT,c,1,2020-07-17 10:16:29,1466655,2020-07-17 10:16:51,1466655,2020-07-17 10:21:52,1466655,2020-07-17 10:28:07,1466655,None,None,None,None,22,301,375,698
DA007,HHT,c,1,2020-07-17 10:25:56,1584705,2020-07-17 10:25:57,1584705,2020-07-17 10:38:34,1584705,2020-07-17 10:38:34,1584705,None,None,None,None,1,757,0,758
DA008,HHT,c,1,2020-07-17 10:27:59,1466655,2020-07-17 10:28:07,1466655,2020-07-17 10:28:17,1466655,2020-07-17 10:46:45,1466655,None,None,None,None,8,10,1108,1126
DA011,HHT,c,1,2020-07-17 10:32:17,1584705,2020-07-17 10:38:35,1584705,2020-07-17 10:47:33,1584705,2020-07-17 10:47:34,1584705,None,None,None,None,378,538,1,917
BA001,HHT,c,1,2020-07-17 10:37:41,BA002,2020-07-17 10:37:41,BA002,2020-07-17 10:38:00,BA002,2020-07-17 11:03:24,BA002,None,None,None,None,0,19,1524,1543
DA014,HHT,c,1,2020-07-17 10:45:07,1466655,2020-07-17 10:46:46,1466655,2020-07-17 10:46:57,1466655,2020-07-17 10:48:06,1466655,None,None,None,None,99,11,69,179
