RAW Data Report
Branch:TST(HHT)
Start datetime:2020-09-01T12:04:26
End datetime:2020-09-05T12:04:26
Counter Type:ALL
Ticket,Type,No.,Branch,Counter Type,Step,Start Time,Start by,Call Time,Call by,Process Time,Process by,Done Time,Done by,No Show Time,No Show by,Void Time,Void by,Waiting Time (s),Walking time (s),Process time (s),Total time (s)
DA201,DA,201,HHT,c,1,2020-09-02 19:23:16,1461565,2020-09-02 19:23:18,1461565,2020-09-02 19:23:37,1461565,2020-09-02 23:00:16,1461565,None,None,None,None,2,19,12999,13020
AA001,AA,001,HHT,c,1,2020-09-03 09:57:27,1461565,2020-09-03 09:57:32,1461565,2020-09-03 09:57:49,1461565,2020-09-03 10:01:57,1461565,None,None,None,None,5,17,248,270
DA003,DA,003,HHT,c,1,2020-09-03 09:58:16,1498468,2020-09-03 09:58:47,1498468,2020-09-03 09:58:50,1498468,2020-09-03 09:58:51,1498468,None,None,None,None,31,3,1,35
DB001,DB,001,HHT,c,1,2020-09-03 09:59:58,1328368,2020-09-03 09:59:59,1328368,2020-09-03 10:00:13,1328368,2020-09-03 10:10:51,1328368,None,None,None,None,1,14,638,653
DA004,DA,004,HHT,c,1,2020-09-03 10:00:07,1466655,2020-09-03 10:00:07,1466655,2020-09-03 10:00:19,1466655,2020-09-03 10:05:01,1466655,None,None,None,None,0,12,282,294
DA005,DA,005,HHT,c,1,2020-09-03 10:00:55,1691278,2020-09-03 10:00:59,1691278,None,1691278,None,1691278,None,None,None,None,4,None,None,None
DB002,DB,002,HHT,c,1,2020-09-03 10:01:10,1461565,2020-09-03 10:01:57,1461565,2020-09-03 10:02:24,1461565,2020-09-03 10:05:13,1461565,None,None,None,None,47,27,169,243
DA006,DA,006,HHT,c,1,2020-09-03 10:01:44,1466655,2020-09-03 10:05:01,1466655,2020-09-03 10:05:43,1466655,2020-09-03 10:09:35,1466655,None,None,None,None,197,42,232,471
BA001,BA,001,HHT,c,1,2020-09-03 10:02:38,BA002,2020-09-03 10:02:38,BA002,2020-09-03 10:03:21,BA002,2020-09-03 10:03:21,BA002,None,None,None,None,0,43,0,43
AA002,AA,002,HHT,c,1,2020-09-03 10:03:25,1461565,2020-09-03 10:05:13,1461565,2020-09-03 10:06:07,1461565,2020-09-03 10:12:10,1461565,None,None,None,None,108,54,363,525
DA007,DA,007,HHT,c,1,2020-09-03 10:04:08,1498468,2020-09-03 10:05:16,1498468,2020-09-03 10:05:36,1498468,2020-09-03 10:20:37,1498468,None,None,None,None,68,20,901,989
DA011,DA,011,HHT,c,1,2020-09-03 10:09:23,1466655,2020-09-03 10:09:35,1466655,2020-09-03 10:09:42,1466655,2020-09-03 10:17:47,1466655,None,None,None,None,12,7,485,504
DA012,DA,012,HHT,c,1,2020-09-03 10:10:27,1328368,2020-09-03 10:10:51,1328368,2020-09-03 10:11:02,1328368,2020-09-03 10:24:45,1328368,None,None,None,None,24,11,823,858
AA003,AA,003,HHT,c,1,2020-09-03 10:13:26,1461565,2020-09-03 10:13:26,1461565,2020-09-03 10:13:41,1461565,2020-09-03 10:13:42,1461565,None,None,None,None,0,15,1,16
DA013,DA,013,HHT,c,1,2020-09-03 10:17:43,1461565,2020-09-03 10:17:43,1461565,2020-09-03 10:18:05,1461565,2020-09-03 10:23:12,1461565,None,None,None,None,0,22,307,329
DA014,DA,014,HHT,c,1,2020-09-03 10:19:43,1466655,2020-09-03 10:19:43,1466655,2020-09-03 10:20:09,1466655,2020-09-03 10:29:46,1466655,None,None,None,None,0,26,577,603
DA015,DA,015,HHT,c,1,2020-09-03 10:20:00,1498468,2020-09-03 10:20:37,1498468,2020-09-03 10:20:42,1498468,2020-09-03 10:20:42,1498468,None,None,None,None,37,5,0,42
DA017,DA,017,HHT,c,1,2020-09-03 10:24:28,1461565,2020-09-03 10:24:28,1461565,2020-09-03 10:24:55,1461565,2020-09-03 10:44:38,1461565,None,None,None,None,0,27,1183,1210
FB001,FB,001,HHT,c,1,2020-09-03 10:26:16,101001,2020-09-03 10:26:16,101001,2020-09-03 10:56:06,101001,2020-09-03 10:56:07,101001,None,None,None,None,0,1790,1,1791
DA018,DA,018,HHT,c,1,2020-09-03 10:27:12,1498468,2020-09-03 10:27:12,1498468,2020-09-03 10:35:49,1498468,2020-09-03 10:35:49,1498468,None,None,None,None,0,517,0,517
DA019,DA,019,HHT,c,1,2020-09-03 10:27:35,1691278,2020-09-03 10:27:36,1691278,None,1691278,None,1691278,None,None,None,None,1,None,None,None
AA005,AA,005,HHT,c,1,2020-09-03 10:28:12,1328368,2020-09-03 10:28:12,1328368,2020-09-03 10:28:21,1328368,2020-09-03 10:40:03,1328368,None,None,None,None,0,9,702,711
FB002,FB,002,HHT,c,1,2020-09-03 10:28:42,101003,2020-09-03 10:28:42,101003,2020-09-03 10:43:54,101003,2020-09-03 10:43:55,101003,None,None,None,None,0,912,1,913
DA020,DA,020,HHT,c,1,2020-09-03 10:29:52,1466655,2020-09-03 10:29:52,1466655,2020-09-03 10:30:12,1466655,2020-09-03 10:36:12,1466655,None,None,None,None,0,20,360,380
AA006,AA,006,HHT,c,1,2020-09-03 10:34:02,1691278,2020-09-03 10:34:10,1691278,None,1691278,None,1691278,None,None,None,None,8,None,None,None
AA007,AA,007,HHT,c,1,2020-09-03 10:34:28,1466655,2020-09-03 10:36:12,1466655,2020-09-03 10:36:27,1466655,2020-09-03 10:53:23,1466655,None,None,None,None,104,15,1016,1135
DA022,DA,022,HHT,c,1,2020-09-03 10:39:00,1498468,2020-09-03 10:39:01,1498468,2020-09-03 10:41:33,1498468,2020-09-03 10:41:34,1498468,None,None,None,None,1,152,1,154
AA008,AA,008,HHT,c,1,2020-09-03 10:39:56,1328368,2020-09-03 10:40:03,1328368,2020-09-03 10:40:11,1328368,2020-09-03 11:28:58,1328368,None,None,None,None,7,8,2927,2942
DA023,DA,023,HHT,c,1,2020-09-03 10:41:25,1498468,2020-09-03 10:41:35,1498468,2020-09-03 10:42:01,1498468,2020-09-03 10:46:50,1498468,None,None,None,None,10,26,289,325
AA010,AA,010,HHT,c,1,2020-09-03 10:50:14,1461565,2020-09-03 10:50:14,1461565,2020-09-03 10:50:17,1461565,2020-09-03 11:10:46,1461565,None,None,None,None,0,3,1229,1232
DA025,DA,025,HHT,c,1,2020-09-03 10:53:43,1498468,2020-09-03 10:53:43,1498468,2020-09-03 10:54:06,1498468,2020-09-03 10:55:47,1498468,None,None,None,None,0,23,101,124
DA026,DA,026,HHT,c,1,2020-09-03 10:59:50,1466655,2020-09-03 10:59:50,1466655,2020-09-03 11:00:20,1466655,2020-09-03 11:15:51,1466655,None,None,None,None,0,30,931,961
DA027,DA,027,HHT,c,1,2020-09-03 11:05:14,1498468,2020-09-03 11:05:14,1498468,2020-09-03 11:05:29,1498468,2020-09-03 11:07:59,1498468,None,None,None,None,0,15,150,165
DA028,DA,028,HHT,c,1,2020-09-03 11:07:22,1691278,2020-09-03 11:07:53,1691278,None,1691278,None,1691278,None,None,None,None,31,None,None,None
DA030,DA,030,HHT,c,1,2020-09-03 11:11:04,1461565,2020-09-03 11:11:04,1461565,2020-09-03 11:11:27,1461565,2020-09-03 11:32:30,1461565,None,None,None,None,0,23,1263,1286
DA031,DA,031,HHT,c,1,2020-09-03 11:12:33,1498468,2020-09-03 11:12:34,1498468,2020-09-03 11:12:44,1498468,2020-09-03 11:12:44,1498468,None,None,None,None,1,10,0,11
DA033,DA,033,HHT,c,1,2020-09-03 11:18:44,1466655,2020-09-03 11:18:44,1466655,2020-09-03 11:19:09,1466655,2020-09-03 11:29:09,1466655,None,None,None,None,0,25,600,625
DA034,DA,034,HHT,c,1,2020-09-03 11:20:15,1498468,2020-09-03 11:20:15,1498468,2020-09-03 11:20:24,1498468,2020-09-03 11:20:25,1498468,None,None,None,None,0,9,1,10
DA035,DA,035,HHT,c,1,2020-09-03 11:29:00,1691278,2020-09-03 11:29:01,1691278,None,1691278,None,1691278,None,None,None,None,1,None,None,None
DA036,DA,036,HHT,c,1,2020-09-03 11:29:40,1328368,2020-09-03 11:29:41,1328368,2020-09-03 11:29:53,1328368,2020-09-03 11:36:55,1328368,None,None,None,None,1,12,422,435
DA037,DA,037,HHT,c,1,2020-09-03 11:29:49,1466655,2020-09-03 11:29:49,1466655,2020-09-03 11:30:05,1466655,2020-09-03 11:38:38,1466655,None,None,None,None,0,16,513,529
AA011,AA,011,HHT,c,1,2020-09-03 11:31:03,1461565,2020-09-03 11:32:30,1461565,2020-09-03 11:33:03,1461565,2020-09-03 12:01:44,1461565,None,None,None,None,87,33,1721,1841
BA002,BA,002,HHT,c,1,2020-09-03 11:31:25,BA001,2020-09-03 11:31:25,BA001,2020-09-03 11:31:34,BA001,2020-09-03 11:39:41,BA001,None,None,None,None,0,9,487,496
DA039,DA,039,HHT,c,1,2020-09-03 11:35:45,1498468,2020-09-03 11:35:45,1498468,2020-09-03 11:35:59,1498468,2020-09-03 11:35:59,1498468,None,None,None,None,0,14,0,14
DB004,DB,004,HHT,c,1,2020-09-03 11:36:46,1328368,2020-09-03 11:36:55,1328368,2020-09-03 11:37:00,1328368,2020-09-03 11:42:20,1328368,None,None,None,None,9,5,320,334
DB005,DB,005,HHT,c,1,2020-09-03 11:38:41,1466655,2020-09-03 11:38:41,1466655,2020-09-03 11:38:52,1466655,2020-09-03 11:45:56,1466655,None,None,None,None,0,11,424,435
DA041,DA,041,HHT,c,1,2020-09-03 11:41:20,1498468,2020-09-03 11:41:20,1498468,2020-09-03 11:41:30,1498468,2020-09-03 11:41:32,1498468,None,None,None,None,0,10,2,12
DA042,DA,042,HHT,c,1,2020-09-03 11:42:21,1328368,2020-09-03 11:42:22,1328368,2020-09-03 11:42:45,1328368,2020-09-03 12:22:28,1328368,None,None,None,None,1,23,2383,2407
DA044,DA,044,HHT,c,1,2020-09-03 11:43:46,1691278,2020-09-03 11:44:40,1691278,None,1691278,None,1691278,None,None,None,None,54,None,None,None
DA045,DA,045,HHT,c,1,2020-09-03 11:45:31,1466655,2020-09-03 11:45:56,1466655,2020-09-03 11:46:16,1466655,2020-09-03 13:10:14,1466655,None,None,None,None,25,20,5038,5083
DA046,DA,046,HHT,c,1,2020-09-03 11:51:22,1691278,2020-09-03 11:52:20,1691278,None,1691278,None,1691278,None,None,None,None,58,None,None,None
DA047,DA,047,HHT,c,1,2020-09-03 11:55:18,1498468,2020-09-03 11:57:03,1498468,2020-09-03 11:57:08,1498468,2020-09-03 12:05:37,1498468,None,None,None,None,105,5,509,619
AA012,AA,012,HHT,c,1,2020-09-03 11:55:52,1691278,2020-09-03 11:58:26,1691278,None,1691278,None,1691278,None,None,None,None,154,None,None,None
DA048,DA,048,HHT,c,1,2020-09-03 11:57:00,1461565,2020-09-03 12:01:44,1461565,2020-09-03 12:02:03,1461565,2020-09-03 12:05:06,1461565,None,None,None,None,284,19,183,486
DA049,DA,049,HHT,c,1,2020-09-03 11:57:48,1461565,2020-09-03 12:05:06,1461565,2020-09-03 12:05:25,1461565,2020-09-03 12:08:11,1461565,None,None,None,None,438,19,166,623
DA050,DA,050,HHT,c,1,2020-09-03 11:59:00,1498468,2020-09-03 12:05:38,1498468,2020-09-03 12:05:53,1498468,2020-09-03 12:05:53,1498468,None,None,None,None,398,15,0,413
DA051,DA,051,HHT,c,1,2020-09-03 12:00:25,1691278,2020-09-03 12:06:31,1691278,None,1691278,None,1691278,None,None,None,None,366,None,None,None
AA013,AA,013,HHT,c,1,2020-09-03 12:03:11,1461565,2020-09-03 12:08:11,1461565,2020-09-03 12:09:53,1461565,2020-09-03 12:12:48,1461565,None,None,None,None,300,102,175,577
DA052,DA,052,HHT,c,1,2020-09-03 12:03:45,1498468,2020-09-03 12:07:47,1498468,2020-09-03 12:08:02,1498468,2020-09-03 12:08:03,1498468,None,None,None,None,242,15,1,258
DA053,DA,053,HHT,c,1,2020-09-03 12:05:45,1691278,2020-09-03 12:09:04,1691278,None,1691278,None,1691278,None,None,None,None,199,None,None,None
DA054,DA,054,HHT,c,1,2020-09-03 12:06:19,1498468,2020-09-03 12:10:00,1498468,2020-09-03 12:10:13,1498468,2020-09-03 12:16:34,1498468,None,None,None,None,221,13,381,615
DA055,DA,055,HHT,c,1,2020-09-03 12:08:00,1691278,2020-09-03 12:11:27,1691278,None,1691278,None,1691278,None,None,None,None,207,None,None,None
DA056,DA,056,HHT,c,1,2020-09-03 12:09:50,1461565,2020-09-03 12:12:48,1461565,2020-09-03 12:13:15,1461565,2020-09-03 12:20:51,1461565,None,None,None,None,178,27,456,661
AA014,AA,014,HHT,c,1,2020-09-03 12:10:42,1691278,2020-09-03 12:18:22,1691278,None,1691278,None,1691278,None,None,None,None,460,None,None,None
DA057,DA,057,HHT,c,1,2020-09-03 12:11:17,1498468,2020-09-03 12:16:35,1498468,2020-09-03 12:16:47,1498468,2020-09-03 12:25:01,1498468,None,None,None,None,318,12,494,824
AA015,AA,015,HHT,c,1,2020-09-03 12:12:35,1461565,2020-09-03 12:20:52,1461565,2020-09-03 12:21:12,1461565,2020-09-03 12:25:10,1461565,None,None,None,None,497,20,238,755
DA058,DA,058,HHT,c,1,2020-09-03 12:15:53,1691278,2020-09-03 12:21:44,1691278,None,1691278,None,1691278,None,None,None,None,351,None,None,None
DA059,DA,059,HHT,c,1,2020-09-03 12:16:00,1328368,2020-09-03 12:22:28,1328368,2020-09-03 12:22:35,1328368,2020-09-03 12:50:13,1328368,None,None,None,None,388,7,1658,2053
DA060,DA,060,HHT,c,1,2020-09-03 12:16:41,1691278,2020-09-03 12:24:49,1691278,None,1691278,None,1691278,None,None,None,None,488,None,None,None
DA061,DA,061,HHT,c,1,2020-09-03 12:18:01,1498468,2020-09-03 12:25:01,1498468,2020-09-03 12:25:13,1498468,2020-09-03 12:25:14,1498468,None,None,None,None,420,12,1,433
DA062,DA,062,HHT,c,1,2020-09-03 12:18:50,1461565,2020-09-03 12:25:10,1461565,2020-09-03 12:25:50,1461565,2020-09-03 12:30:35,1461565,None,None,None,None,380,40,285,705
DA064,DA,064,HHT,c,1,2020-09-03 12:21:03,1691278,2020-09-03 12:29:38,1691278,None,1691278,None,1691278,None,None,None,None,515,None,None,None
AA016,AA,016,HHT,c,1,2020-09-03 12:27:34,1461565,2020-09-03 12:30:35,1461565,2020-09-03 12:30:54,1461565,2020-09-03 12:51:45,1461565,None,None,None,None,181,19,1251,1451
DA066,DA,066,HHT,c,1,2020-09-03 12:33:19,1498468,2020-09-03 12:33:33,1498468,2020-09-03 12:33:43,1498468,2020-09-03 12:35:58,1498468,None,None,None,None,14,10,135,159
DA067,DA,067,HHT,c,1,2020-09-03 12:33:25,1691278,2020-09-03 12:34:49,1691278,None,1691278,None,1691278,None,None,None,None,84,None,None,None
DA068,DA,068,HHT,c,1,2020-09-03 12:36:53,1498468,2020-09-03 12:36:54,1498468,2020-09-03 12:37:12,1498468,2020-09-03 12:41:00,1498468,None,None,None,None,1,18,228,247
AA017,AA,017,HHT,c,1,2020-09-03 12:40:15,1691278,2020-09-03 12:41:36,1691278,None,1691278,None,1691278,None,None,None,None,81,None,None,None
DA070,DA,070,HHT,c,1,2020-09-03 12:40:47,1498468,2020-09-03 12:41:00,1498468,2020-09-03 12:41:23,1498468,2020-09-03 12:41:23,1498468,None,None,None,None,13,23,0,36
AB001,AB,001,HHT,c,1,2020-09-03 12:41:01,1328368,2020-09-03 12:50:13,1328368,2020-09-03 12:50:17,1328368,2020-09-03 12:55:59,1328368,None,None,None,None,552,4,342,898
DA072,DA,072,HHT,c,1,2020-09-03 12:46:01,1498468,2020-09-03 12:47:16,1498468,2020-09-03 12:47:38,1498468,2020-09-03 12:49:48,1498468,None,None,None,None,75,22,130,227
DA073,DA,073,HHT,c,1,2020-09-03 12:47:19,1498468,2020-09-03 12:49:49,1498468,2020-09-03 12:49:59,1498468,2020-09-03 12:50:02,1498468,None,None,None,None,150,10,3,163
DA074,DA,074,HHT,c,1,2020-09-03 12:48:09,1691278,2020-09-03 12:50:45,1691278,None,1691278,None,1691278,None,None,None,None,156,None,None,None
AA018,AA,018,HHT,c,1,2020-09-03 12:49:14,1461565,2020-09-03 12:51:45,1461565,2020-09-03 12:52:05,1461565,2020-09-03 14:50:08,1461565,None,None,None,None,151,20,7083,7254
AA019,AA,019,HHT,c,1,2020-09-03 12:49:24,1691278,2020-09-03 12:53:56,1691278,None,1691278,None,1691278,None,None,None,None,272,None,None,None
DA075,DA,075,HHT,c,1,2020-09-03 12:49:30,1498468,2020-09-03 12:51:59,1498468,2020-09-03 12:52:14,1498468,2020-09-03 12:52:14,1498468,None,None,None,None,149,15,0,164
DA076,DA,076,HHT,c,1,2020-09-03 12:49:39,1691278,2020-09-03 12:54:14,1691278,None,1691278,None,1691278,None,None,None,None,275,None,None,None
AA020,AA,020,HHT,c,1,2020-09-03 12:51:58,1691278,2020-09-03 12:54:32,1691278,None,1691278,None,1691278,None,None,None,None,154,None,None,None
DA077,DA,077,HHT,c,1,2020-09-03 12:52:39,1328368,2020-09-03 12:55:59,1328368,2020-09-03 12:56:10,1328368,2020-09-03 13:07:58,1328368,None,None,None,None,200,11,708,919
DA078,DA,078,HHT,c,1,2020-09-03 12:52:49,1498468,2020-09-03 12:57:54,1498468,2020-09-03 12:58:01,1498468,2020-09-03 13:27:09,1498468,None,None,None,None,305,7,1748,2060
DA079,DA,079,HHT,c,1,2020-09-03 12:54:18,1691278,2020-09-03 12:58:24,1691278,None,1691278,None,1691278,None,None,None,None,246,None,None,None
DA080,DA,080,HHT,c,1,2020-09-03 12:55:06,1328368,2020-09-03 13:07:59,1328368,2020-09-03 13:08:12,1328368,2020-09-03 13:33:45,1328368,None,None,None,None,773,13,1533,2319
DA082,DA,082,HHT,c,1,2020-09-03 12:57:56,1466655,2020-09-03 13:10:14,1466655,2020-09-03 13:10:39,1466655,2020-09-03 13:44:58,1466655,None,None,None,None,738,25,2059,2822
DA088,DA,088,HHT,c,1,2020-09-03 13:01:46,1328368,2020-09-03 13:33:45,1328368,2020-09-03 13:34:06,1328368,2020-09-03 13:36:18,1328368,None,None,None,None,1919,21,132,2072
DB006,DB,006,HHT,c,1,2020-09-03 13:07:27,DB001,2020-09-03 13:09:01,DB001,2020-09-03 13:11:16,DB001,2020-09-03 13:11:17,DB001,None,None,None,None,94,135,1,230
DA090,DA,090,HHT,c,1,2020-09-03 13:07:40,1328368,2020-09-03 13:36:18,1328368,2020-09-03 13:36:26,1328368,2020-09-03 13:42:06,1328368,None,None,None,None,1718,8,340,2066
AB002,AB,002,HHT,c,1,2020-09-03 13:11:18,1328368,2020-09-03 13:42:07,1328368,2020-09-03 13:42:38,1328368,2020-09-03 13:48:03,1328368,None,None,None,None,1849,31,325,2205
DA091,DA,091,HHT,c,1,2020-09-03 13:15:27,1466655,2020-09-03 13:44:58,1466655,2020-09-03 13:45:29,1466655,2020-09-03 13:47:38,1466655,None,None,None,None,1771,31,129,1931
DA093,DA,093,HHT,c,1,2020-09-03 13:19:41,1466655,2020-09-03 13:47:38,1466655,2020-09-03 13:47:49,1466655,2020-09-03 13:52:28,1466655,None,None,None,None,1677,11,279,1967
DA095,DA,095,HHT,c,1,2020-09-03 13:23:40,1328368,2020-09-03 13:48:03,1328368,2020-09-03 13:48:13,1328368,2020-09-03 13:54:53,1328368,None,None,None,None,1463,10,400,1873
DA096,DA,096,HHT,c,1,2020-09-03 13:24:59,1466655,2020-09-03 13:52:29,1466655,2020-09-03 13:52:56,1466655,2020-09-03 13:56:48,1466655,None,None,None,None,1650,27,232,1909
DB007,DB,007,HHT,c,1,2020-09-03 13:27:06,DB001,2020-09-03 13:27:06,DB001,2020-09-03 13:28:53,DB001,2020-09-03 13:28:54,DB001,None,None,None,None,0,107,1,108
DA098,DA,098,HHT,c,1,2020-09-03 13:32:01,1328368,2020-09-03 13:54:54,1328368,2020-09-03 13:55:03,1328368,2020-09-03 14:00:42,1328368,None,None,None,None,1373,9,339,1721
DA099,DA,099,HHT,c,1,2020-09-03 13:33:15,1691278,2020-09-03 13:55:22,1691278,None,1691278,None,1691278,None,None,None,None,1327,None,None,None
DB008,DB,008,HHT,c,1,2020-09-03 13:37:00,DB001,2020-09-03 13:37:41,DB001,2020-09-03 13:44:46,DB001,2020-09-03 13:46:48,DB001,None,None,None,None,41,425,122,588
DB009,DB,009,HHT,c,1,2020-09-03 13:40:17,DB001,2020-09-03 13:46:49,DB001,2020-09-03 13:47:49,DB001,2020-09-03 13:47:51,DB001,None,None,None,None,392,60,2,454
DB010,DB,010,HHT,c,1,2020-09-03 13:40:44,DB001,2020-09-03 13:47:52,DB001,2020-09-03 13:49:59,DB001,2020-09-03 13:49:59,DB001,None,None,None,None,428,127,0,555
DA102,DA,102,HHT,c,1,2020-09-03 13:40:57,1466655,2020-09-03 13:56:48,1466655,2020-09-03 13:57:12,1466655,2020-09-03 14:01:06,1466655,None,None,None,None,951,24,234,1209
DA103,DA,103,HHT,c,1,2020-09-03 13:42:40,1328368,2020-09-03 14:00:42,1328368,2020-09-03 14:00:52,1328368,2020-09-03 14:10:23,1328368,None,None,None,None,1082,10,571,1663
DA104,DA,104,HHT,c,1,2020-09-03 13:44:31,1691278,2020-09-03 14:01:02,1691278,None,1691278,None,1691278,None,None,None,None,991,None,None,None
DA105,DA,105,HHT,c,1,2020-09-03 13:44:49,1466655,2020-09-03 14:01:07,1466655,2020-09-03 14:01:16,1466655,2020-09-03 14:29:47,1466655,None,None,None,None,978,9,1711,2698
DB011,DB,011,HHT,c,1,2020-09-03 13:57:31,DB001,2020-09-03 14:07:39,DB001,2020-09-03 14:11:31,DB001,2020-09-03 14:11:32,DB001,None,None,None,None,608,232,1,841
DA108,DA,108,HHT,c,1,2020-09-03 14:02:29,1328368,2020-09-03 14:10:23,1328368,2020-09-03 14:10:36,1328368,2020-09-03 14:29:05,1328368,None,None,None,None,474,13,1109,1596
FB003,FB,003,HHT,c,1,2020-09-03 14:06:21,101003,2020-09-03 14:06:21,101003,2020-09-03 14:09:39,101003,2020-09-03 14:09:40,101003,None,None,None,None,0,198,1,199
AA023,AA,023,HHT,c,1,2020-09-03 14:07:13,1328368,2020-09-03 14:29:05,1328368,2020-09-03 14:29:17,1328368,2020-09-03 14:49:25,1328368,None,None,None,None,1312,12,1208,2532
DA112,DA,112,HHT,c,1,2020-09-03 14:08:16,1498468,2020-09-03 14:28:16,1498468,2020-09-03 14:28:38,1498468,2020-09-03 14:28:39,1498468,None,None,None,None,1200,22,1,1223
DA114,DA,114,HHT,c,1,2020-09-03 14:22:59,1466655,2020-09-03 14:29:47,1466655,2020-09-03 14:35:37,1466655,2020-09-03 14:35:38,1466655,None,None,None,None,408,350,1,759
DA115,DA,115,HHT,c,1,2020-09-03 14:23:18,1466655,2020-09-03 14:35:38,1466655,2020-09-03 14:36:05,1466655,2020-09-03 14:38:55,1466655,None,None,None,None,740,27,170,937
DB014,DB,014,HHT,c,1,2020-09-03 14:25:13,1466655,2020-09-03 14:38:56,1466655,2020-09-03 14:39:54,1466655,2020-09-03 14:42:37,1466655,None,None,None,None,823,58,163,1044
FA001,FA,001,HHT,c,1,2020-09-03 14:25:55,101003,2020-09-03 14:25:55,101003,2020-09-03 14:27:46,101003,2020-09-03 14:27:47,101003,None,None,None,None,0,111,1,112
DA117,DA,117,HHT,c,1,2020-09-03 14:26:36,1498468,2020-09-03 14:39:45,1498468,2020-09-03 14:39:49,1498468,2020-09-03 14:44:46,1498468,None,None,None,None,789,4,297,1090
BA003,BA,003,HHT,c,1,2020-09-03 14:27:38,BA002,2020-09-03 14:27:38,BA002,2020-09-03 14:38:21,BA002,2020-09-03 14:38:22,BA002,None,None,None,None,0,643,1,644
DA118,DA,118,HHT,c,1,2020-09-03 14:29:15,1466655,2020-09-03 14:42:37,1466655,2020-09-03 14:42:55,1466655,2020-09-03 14:45:46,1466655,None,None,None,None,802,18,171,991
DB015,DB,015,HHT,c,1,2020-09-03 14:33:45,1498468,2020-09-03 14:44:46,1498468,2020-09-03 14:45:04,1498468,2020-09-03 14:47:34,1498468,None,None,None,None,661,18,150,829
DA120,DA,120,HHT,c,1,2020-09-03 14:38:41,1466655,2020-09-03 14:45:47,1466655,2020-09-03 14:46:11,1466655,2020-09-03 15:02:52,1466655,None,None,None,None,426,24,1001,1451
DA121,DA,121,HHT,c,1,2020-09-03 14:42:09,1498468,2020-09-03 14:47:39,1498468,2020-09-03 14:47:53,1498468,2020-09-03 14:47:53,1498468,None,None,None,None,330,14,0,344
DA122,DA,122,HHT,c,1,2020-09-03 14:47:34,1328368,2020-09-03 14:49:26,1328368,2020-09-03 14:49:35,1328368,2020-09-03 14:53:11,1328368,None,None,None,None,112,9,216,337
DA123,DA,123,HHT,c,1,2020-09-03 14:47:42,1461565,2020-09-03 14:50:08,1461565,2020-09-03 14:50:21,1461565,2020-09-03 15:02:01,1461565,None,None,None,None,146,13,700,859
DB016,DB,016,HHT,c,1,2020-09-03 14:49:02,1498468,2020-09-03 14:50:14,1498468,2020-09-03 14:50:43,1498468,2020-09-03 14:53:19,1498468,None,None,None,None,72,29,156,257
DB017,DB,017,HHT,c,1,2020-09-03 14:49:36,1328368,2020-09-03 14:53:11,1328368,2020-09-03 14:53:23,1328368,2020-09-03 14:56:58,1328368,None,None,None,None,215,12,215,442
DB018,DB,018,HHT,c,1,2020-09-03 14:49:50,1498468,2020-09-03 14:53:19,1498468,2020-09-03 14:58:16,1498468,2020-09-03 14:59:31,1498468,None,None,None,None,209,297,75,581
DA125,DA,125,HHT,c,1,2020-09-03 14:53:04,1328368,2020-09-03 14:56:58,1328368,2020-09-03 14:57:15,1328368,2020-09-03 15:44:40,1328368,None,None,None,None,234,17,2845,3096
DA126,DA,126,HHT,c,1,2020-09-03 14:53:10,1498468,2020-09-03 14:59:31,1498468,2020-09-03 14:59:44,1498468,2020-09-03 15:02:05,1498468,None,None,None,None,381,13,141,535
DB020,DB,020,HHT,c,1,2020-09-03 14:53:46,1461565,2020-09-03 15:02:01,1461565,2020-09-03 15:02:40,1461565,2020-09-03 15:05:53,1461565,None,None,None,None,495,39,193,727
AA024,AA,024,HHT,c,1,2020-09-03 14:57:01,1466655,2020-09-03 15:02:53,1466655,2020-09-03 15:02:57,1466655,2020-09-03 15:22:11,1466655,None,None,None,None,352,4,1154,1510
DA127,DA,127,HHT,c,1,2020-09-03 15:00:19,1498468,2020-09-03 15:02:05,1498468,2020-09-03 15:04:40,1498468,2020-09-03 15:04:40,1498468,None,None,None,None,106,155,0,261
DA128,DA,128,HHT,c,1,2020-09-03 15:01:10,1498468,2020-09-03 15:04:40,1498468,2020-09-03 15:04:45,1498468,2020-09-03 15:04:46,1498468,None,None,None,None,210,5,1,216
DA129,DA,129,HHT,c,1,2020-09-03 15:10:10,1461565,2020-09-03 15:10:10,1461565,2020-09-03 15:10:28,1461565,2020-09-03 15:17:46,1461565,None,None,None,None,0,18,438,456
DA130,DA,130,HHT,c,1,2020-09-03 15:12:10,1498468,2020-09-03 15:12:10,1498468,2020-09-03 15:12:23,1498468,2020-09-03 15:12:23,1498468,None,None,None,None,0,13,0,13
DB022,DB,022,HHT,c,1,2020-09-03 15:14:05,1498468,2020-09-03 15:16:31,1498468,2020-09-03 15:16:37,1498468,2020-09-03 15:16:37,1498468,None,None,None,None,146,6,0,152
DA131,DA,131,HHT,c,1,2020-09-03 15:15:13,1461565,2020-09-03 15:17:46,1461565,2020-09-03 15:18:05,1461565,2020-09-03 15:22:00,1461565,None,None,None,None,153,19,235,407
DA132,DA,132,HHT,c,1,2020-09-03 15:16:14,1498468,2020-09-03 15:18:28,1498468,2020-09-03 15:18:33,1498468,2020-09-03 15:18:33,1498468,None,None,None,None,134,5,0,139
